,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_win,away_win,home_loss,away_loss,draw
42931,2021-09-07,Oman,Saudi Arabia,0.0,1.0,FIFA World Cup qualification,Muscat,Oman,Not Neutral Ground,0,1,1,0,0
42932,2021-09-07,Republic of Ireland,Serbia,1.0,1.0,FIFA World Cup qualification,Dublin,Republic of Ireland,Not Neutral Ground,0,0,0,0,1
42933,2021-09-07,Azerbaijan,Portugal,0.0,3.0,FIFA World Cup qualification,Baku,Azerbaijan,Not Neutral Ground,0,1,1,0,0
42934,2021-09-07,Bosnia and Herzegovina,Kazakhstan,2.0,2.0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,Not Neutral Ground,0,0,0,0,1
42935,2021-09-07,France,Finland,2.0,0.0,FIFA World Cup qualification,Lyon,France,Not Neutral Ground,1,0,0,1,0
42936,2021-09-07,Faroe Islands,Moldova,2.0,1.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,Not Neutral Ground,1,0,0,1,0
42937,2021-09-07,Austria,Scotland,0.0,1.0,FIFA World Cup qualification,Vienna,Austria,Not Neutral Ground,0,1,1,0,0
42938,2021-09-07,Denmark,Israel,5.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,Not Neutral Ground,1,0,0,1,0
42939,2021-09-07,Montenegro,Latvia,0.0,0.0,FIFA World Cup qualification,Podgorica,Montenegro,Not Neutral Ground,0,0,0,0,1
42940,2021-09-07,Netherlands,Turkey,6.0,1.0,FIFA World Cup qualification,Amsterdam,Netherlands,Not Neutral Ground,1,0,0,1,0
42941,2021-09-07,Norway,Gibraltar,5.0,1.0,FIFA World Cup qualification,Oslo,Norway,Not Neutral Ground,1,0,0,1,0
42942,2021-09-07,Croatia,Slovenia,3.0,0.0,FIFA World Cup qualification,Split,Croatia,Not Neutral Ground,1,0,0,1,0
42943,2021-09-07,Slovakia,Cyprus,2.0,0.0,FIFA World Cup qualification,Bratislava,Slovakia,Not Neutral Ground,1,0,0,1,0
42944,2021-09-07,Russia,Malta,2.0,0.0,FIFA World Cup qualification,Moscow,Russia,Not Neutral Ground,1,0,0,1,0
42945,2021-09-08,Bulgaria,Georgia,4.0,1.0,Friendly,Sofia,Bulgaria,Not Neutral Ground,1,0,0,1,0
42946,2021-09-08,Czech Republic,Ukraine,1.0,1.0,Friendly,Plzeň,Czech Republic,Not Neutral Ground,0,0,0,0,1
42947,2021-09-08,Guatemala,Nicaragua,2.0,2.0,Friendly,Antigua Guatemala,Guatemala,Not Neutral Ground,0,0,0,0,1
42948,2021-09-08,Kosovo,Spain,0.0,2.0,FIFA World Cup qualification,Pristina,Kosovo,Not Neutral Ground,0,1,1,0,0
42949,2021-09-08,Greece,Sweden,2.0,1.0,FIFA World Cup qualification,Athens,Greece,Not Neutral Ground,1,0,0,1,0
42950,2021-09-08,Northern Ireland,Switzerland,0.0,0.0,FIFA World Cup qualification,Belfast,Northern Ireland,Not Neutral Ground,0,0,0,0,1
42951,2021-09-08,Italy,Lithuania,5.0,0.0,FIFA World Cup qualification,Reggio Emilia,Italy,Not Neutral Ground,1,0,0,1,0
42952,2021-09-08,Wales,Estonia,0.0,0.0,FIFA World Cup qualification,Cardiff,Wales,Not Neutral Ground,0,0,0,0,1
42953,2021-09-08,Belarus,Belgium,0.0,1.0,FIFA World Cup qualification,Kazan,Russia,Neutral Ground,0,1,1,0,0
42954,2021-09-08,Albania,San Marino,5.0,0.0,FIFA World Cup qualification,Elbasan,Albania,Not Neutral Ground,1,0,0,1,0
42955,2021-09-08,Hungary,Andorra,2.0,1.0,FIFA World Cup qualification,Budapest,Hungary,Not Neutral Ground,1,0,0,1,0
42956,2021-09-08,Poland,England,1.0,1.0,FIFA World Cup qualification,Warsaw,Poland,Not Neutral Ground,0,0,0,0,1
42957,2021-09-08,Iceland,Germany,0.0,4.0,FIFA World Cup qualification,Reykjavík,Iceland,Not Neutral Ground,0,1,1,0,0
42958,2021-09-08,Armenia,Liechtenstein,1.0,1.0,FIFA World Cup qualification,Yerevan,Armenia,Not Neutral Ground,0,0,0,0,1
42959,2021-09-08,North Macedonia,Romania,0.0,0.0,FIFA World Cup qualification,Skopje,North Macedonia,Not Neutral Ground,0,0,0,0,1
42960,2021-09-08,Costa Rica,Jamaica,1.0,1.0,FIFA World Cup qualification,San José,Costa Rica,Not Neutral Ground,0,0,0,0,1
42961,2021-09-08,Panama,Mexico,1.0,1.0,FIFA World Cup qualification,Panama City,Panama,Not Neutral Ground,0,0,0,0,1
42962,2021-09-08,Canada,El Salvador,3.0,0.0,FIFA World Cup qualification,Toronto,Canada,Not Neutral Ground,1,0,0,1,0
42963,2021-09-08,Honduras,United States,1.0,4.0,FIFA World Cup qualification,San Pedro Sula,Honduras,Not Neutral Ground,0,1,1,0,0
42964,2021-09-09,Colombia,Chile,3.0,1.0,FIFA World Cup qualification,Barranquilla,Colombia,Not Neutral Ground,1,0,0,1,0
42965,2021-09-09,Paraguay,Venezuela,2.0,1.0,FIFA World Cup qualification,Asunción,Paraguay,Not Neutral Ground,1,0,0,1,0
42966,2021-09-09,Uruguay,Ecuador,1.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,Not Neutral Ground,1,0,0,1,0
42967,2021-09-09,Argentina,Bolivia,3.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,Not Neutral Ground,1,0,0,1,0
42968,2021-09-09,Brazil,Peru,2.0,0.0,FIFA World Cup qualification,Recife,Brazil,Not Neutral Ground,1,0,0,1,0
42969,2021-09-24,El Salvador,Guatemala,0.0,2.0,Friendly,Washington,United States,Neutral Ground,0,1,1,0,0
42970,2021-09-30,Egypt,Liberia,2.0,0.0,Friendly,Alexandria,Egypt,Not Neutral Ground,1,0,0,1,0
42975,2021-10-06,Sudan,Guinea,1.0,1.0,FIFA World Cup qualification,Marrakech,Morocco,Neutral Ground,0,0,0,0,1
42976,2021-10-06,Morocco,Guinea-Bissau,5.0,0.0,FIFA World Cup qualification,Rabat,Morocco,Not Neutral Ground,1,0,0,1,0
42977,2021-10-06,Bahrain,Curaçao,4.0,0.0,Friendly,Riffa,Bahrain,Not Neutral Ground,1,0,0,1,0
42978,2021-10-06,Jordan,Malaysia,4.0,0.0,Friendly,Amman,Jordan,Not Neutral Ground,1,0,0,1,0
42979,2021-10-06,Sierra Leone,South Sudan,1.0,1.0,Friendly,El Jadida,Morocco,Neutral Ground,0,0,0,0,1
42981,2021-10-07,Iraq,Lebanon,0.0,0.0,FIFA World Cup qualification,Doha,Qatar,Neutral Ground,0,0,0,0,1
42982,2021-10-07,South Korea,Syria,2.0,1.0,FIFA World Cup qualification,Ansan,South Korea,Not Neutral Ground,1,0,0,1,0
42983,2021-10-07,United Arab Emirates,Iran,0.0,1.0,FIFA World Cup qualification,Dubai,United Arab Emirates,Not Neutral Ground,0,1,1,0,0
42984,2021-10-07,Saudi Arabia,Japan,1.0,0.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,Not Neutral Ground,1,0,0,1,0
42985,2021-10-07,China PR,Vietnam,3.0,2.0,FIFA World Cup qualification,Sharjah,United Arab Emirates,Neutral Ground,1,0,0,1,0
42986,2021-10-07,Australia,Oman,3.0,1.0,FIFA World Cup qualification,Doha,Qatar,Neutral Ground,1,0,0,1,0
42987,2021-10-07,Honduras,Costa Rica,0.0,0.0,FIFA World Cup qualification,San Pedro Sula,Honduras,Not Neutral Ground,0,0,0,0,1
42988,2021-10-07,United States,Jamaica,2.0,0.0,FIFA World Cup qualification,Austin,United States,Not Neutral Ground,1,0,0,1,0
42989,2021-10-07,El Salvador,Panama,1.0,0.0,FIFA World Cup qualification,San Salvador,El Salvador,Not Neutral Ground,1,0,0,1,0
42990,2021-10-07,Mexico,Canada,1.0,1.0,FIFA World Cup qualification,Mexico City,Mexico,Not Neutral Ground,0,0,0,0,1
42991,2021-10-07,Equatorial Guinea,Zambia,2.0,0.0,FIFA World Cup qualification,Malabo,Equatorial Guinea,Not Neutral Ground,1,0,0,1,0
42992,2021-10-07,Tunisia,Mauritania,3.0,0.0,FIFA World Cup qualification,Radès,Tunisia,Not Neutral Ground,1,0,0,1,0
42993,2021-10-07,Liberia,Cape Verde,1.0,2.0,FIFA World Cup qualification,Accra,Ghana,Neutral Ground,0,1,1,0,0
42994,2021-10-07,Nigeria,Central African Republic,0.0,1.0,FIFA World Cup qualification,Lagos,Nigeria,Not Neutral Ground,0,1,1,0,0
42995,2021-10-07,Rwanda,Uganda,0.0,1.0,FIFA World Cup qualification,Kigali,Rwanda,Not Neutral Ground,0,1,1,0,0
42996,2021-10-07,Mali,Kenya,5.0,0.0,FIFA World Cup qualification,Agadir,Morocco,Neutral Ground,1,0,0,1,0
42997,2021-10-07,DR Congo,Madagascar,2.0,0.0,FIFA World Cup qualification,Kinshasa,DR Congo,Not Neutral Ground,1,0,0,1,0
42998,2021-10-07,Tanzania,Benin,0.0,1.0,FIFA World Cup qualification,Dar es Salaam,Tanzania,Not Neutral Ground,0,1,1,0,0
42999,2021-10-07,Ecuador,Bolivia,3.0,0.0,FIFA World Cup qualification,Guayaquil,Ecuador,Not Neutral Ground,1,0,0,1,0
43000,2021-10-07,Venezuela,Brazil,1.0,3.0,FIFA World Cup qualification,Caracas,Venezuela,Not Neutral Ground,0,1,1,0,0
43001,2021-10-07,Paraguay,Argentina,0.0,0.0,FIFA World Cup qualification,Asunción,Paraguay,Not Neutral Ground,0,0,0,0,1
43002,2021-10-07,Peru,Chile,2.0,0.0,FIFA World Cup qualification,Lima,Peru,Not Neutral Ground,1,0,0,1,0
43003,2021-10-07,Uruguay,Colombia,0.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,Not Neutral Ground,0,0,0,0,1
43008,2021-10-08,Czech Republic,Wales,2.0,2.0,FIFA World Cup qualification,Prague,Czech Republic,Not Neutral Ground,0,0,0,0,1
43009,2021-10-08,Estonia,Belarus,2.0,0.0,FIFA World Cup qualification,Tallinn,Estonia,Not Neutral Ground,1,0,0,1,0
43010,2021-10-08,Gibraltar,Montenegro,0.0,3.0,FIFA World Cup qualification,Gibraltar,Gibraltar,Not Neutral Ground,0,1,1,0,0
43011,2021-10-08,Latvia,Netherlands,0.0,1.0,FIFA World Cup qualification,Riga,Latvia,Not Neutral Ground,0,1,1,0,0
43012,2021-10-08,Turkey,Norway,1.0,1.0,FIFA World Cup qualification,Istanbul,Turkey,Not Neutral Ground,0,0,0,0,1
43013,2021-10-08,Malta,Slovenia,0.0,4.0,FIFA World Cup qualification,Ta' Qali,Malta,Not Neutral Ground,0,1,1,0,0
43014,2021-10-08,Cyprus,Croatia,0.0,3.0,FIFA World Cup qualification,Larnaca,Cyprus,Not Neutral Ground,0,1,1,0,0
43015,2021-10-08,Russia,Slovakia,1.0,0.0,FIFA World Cup qualification,Kazan,Russia,Not Neutral Ground,1,0,0,1,0
43016,2021-10-08,Iceland,Armenia,1.0,1.0,FIFA World Cup qualification,Reykjavík,Iceland,Not Neutral Ground,0,0,0,0,1
43017,2021-10-08,Germany,Romania,2.0,1.0,FIFA World Cup qualification,Hamburg,Germany,Not Neutral Ground,1,0,0,1,0
43018,2021-10-08,Liechtenstein,North Macedonia,0.0,4.0,FIFA World Cup qualification,Vaduz,Liechtenstein,Not Neutral Ground,0,1,1,0,0
43019,2021-10-08,Algeria,Niger,6.0,1.0,FIFA World Cup qualification,Algiers,Algeria,Not Neutral Ground,1,0,0,1,0
43020,2021-10-08,Djibouti,Burkina Faso,0.0,4.0,FIFA World Cup qualification,Marrakech,Morocco,Neutral Ground,0,1,1,0,0
43021,2021-10-08,Malawi,Ivory Coast,0.0,3.0,FIFA World Cup qualification,Johannesburg,South Africa,Neutral Ground,0,1,1,0,0
43022,2021-10-08,Cameroon,Mozambique,3.0,1.0,FIFA World Cup qualification,Douala,Cameroon,Not Neutral Ground,1,0,0,1,0
43023,2021-10-08,Angola,Gabon,3.0,1.0,FIFA World Cup qualification,Luanda,Angola,Not Neutral Ground,1,0,0,1,0
43024,2021-10-08,Egypt,Libya,1.0,0.0,FIFA World Cup qualification,Alexandria,Egypt,Not Neutral Ground,1,0,0,1,0
43025,2021-10-09,Azerbaijan,Republic of Ireland,0.0,3.0,FIFA World Cup qualification,Baku,Azerbaijan,Not Neutral Ground,0,1,1,0,0
43026,2021-10-09,Luxembourg,Serbia,0.0,1.0,FIFA World Cup qualification,Luxembourg,Luxembourg,Not Neutral Ground,0,1,1,0,0
43027,2021-10-09,Sweden,Kosovo,3.0,0.0,FIFA World Cup qualification,Stockholm,Sweden,Not Neutral Ground,1,0,0,1,0
43028,2021-10-09,Georgia,Greece,0.0,2.0,FIFA World Cup qualification,Batumi,Georgia,Not Neutral Ground,0,1,1,0,0
43029,2021-10-09,Lithuania,Bulgaria,3.0,1.0,FIFA World Cup qualification,Vilnius,Lithuania,Not Neutral Ground,1,0,0,1,0
43030,2021-10-09,Switzerland,Northern Ireland,2.0,0.0,FIFA World Cup qualification,Geneva,Switzerland,Not Neutral Ground,1,0,0,1,0
43031,2021-10-09,Finland,Ukraine,1.0,2.0,FIFA World Cup qualification,Helsinki,Finland,Not Neutral Ground,0,1,1,0,0
43032,2021-10-09,Kazakhstan,Bosnia and Herzegovina,0.0,2.0,FIFA World Cup qualification,Nur-Sultan,Kazakhstan,Not Neutral Ground,0,1,1,0,0
43033,2021-10-09,Scotland,Israel,3.0,2.0,FIFA World Cup qualification,Glasgow,Scotland,Not Neutral Ground,1,0,0,1,0
43034,2021-10-09,Faroe Islands,Austria,0.0,2.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,Not Neutral Ground,0,1,1,0,0
43035,2021-10-09,Moldova,Denmark,0.0,4.0,FIFA World Cup qualification,Chișinău,Moldova,Not Neutral Ground,0,1,1,0,0
43036,2021-10-09,Andorra,England,0.0,5.0,FIFA World Cup qualification,Andorra la Vella,Andorra,Not Neutral Ground,0,1,1,0,0
43037,2021-10-09,Hungary,Albania,0.0,1.0,FIFA World Cup qualification,Budapest,Hungary,Not Neutral Ground,0,1,1,0,0
43038,2021-10-09,Poland,San Marino,5.0,0.0,FIFA World Cup qualification,Warsaw,Poland,Not Neutral Ground,1,0,0,1,0
43039,2021-10-09,Ethiopia,South Africa,1.0,3.0,FIFA World Cup qualification,Bahir Dar,Ethiopia,Not Neutral Ground,0,1,1,0,0
43040,2021-10-09,Ghana,Zimbabwe,3.0,1.0,FIFA World Cup qualification,Cape Coast,Ghana,Not Neutral Ground,1,0,0,1,0
43041,2021-10-09,Togo,Congo,1.0,1.0,FIFA World Cup qualification,Lomé,Togo,Not Neutral Ground,0,0,0,0,1
43042,2021-10-09,Senegal,Namibia,4.0,1.0,FIFA World Cup qualification,Thiès,Senegal,Not Neutral Ground,1,0,0,1,0
43043,2021-10-09,Guinea,Sudan,2.0,2.0,FIFA World Cup qualification,Agadir,Morocco,Neutral Ground,0,0,0,0,1
43044,2021-10-09,Curaçao,New Zealand,1.0,2.0,Friendly,Riffa,Bahrain,Neutral Ground,0,1,1,0,0
43045,2021-10-09,Gambia,Sierra Leone,1.0,2.0,Friendly,El Jadida,Morocco,Neutral Ground,0,1,1,0,0
43046,2021-10-09,Portugal,Qatar,3.0,0.0,Friendly,Faro-Loulé,Portugal,Not Neutral Ground,1,0,0,1,0
43047,2021-10-09,Uzbekistan,Malaysia,5.0,1.0,Friendly,Amman,Jordan,Neutral Ground,1,0,0,1,0
43049,2021-10-09,Morocco,Guinea-Bissau,3.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,Not Neutral Ground,1,0,0,1,0
43050,2021-10-10,Costa Rica,El Salvador,2.0,1.0,FIFA World Cup qualification,San José,Costa Rica,Not Neutral Ground,1,0,0,1,0
43051,2021-10-10,Jamaica,Canada,0.0,0.0,FIFA World Cup qualification,Kingston,Jamaica,Not Neutral Ground,0,0,0,0,1
43052,2021-10-10,Panama,United States,1.0,0.0,FIFA World Cup qualification,Panama City,Panama,Not Neutral Ground,1,0,0,1,0
43053,2021-10-10,Mexico,Honduras,3.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,Not Neutral Ground,1,0,0,1,0
43054,2021-10-10,Zambia,Equatorial Guinea,1.0,1.0,FIFA World Cup qualification,Lusaka,Zambia,Not Neutral Ground,0,0,0,0,1
43055,2021-10-10,Mauritania,Tunisia,0.0,0.0,FIFA World Cup qualification,Nouakchott,Mauritania,Not Neutral Ground,0,0,0,0,1
43056,2021-10-10,Central African Republic,Nigeria,0.0,2.0,FIFA World Cup qualification,Limbé,Cameroon,Neutral Ground,0,1,1,0,0
43057,2021-10-10,Cape Verde,Liberia,1.0,0.0,FIFA World Cup qualification,Mindelo,Cape Verde,Not Neutral Ground,1,0,0,1,0
43058,2021-10-10,Kenya,Mali,0.0,1.0,FIFA World Cup qualification,Nairobi,Kenya,Not Neutral Ground,0,1,1,0,0
43059,2021-10-10,Uganda,Rwanda,1.0,0.0,FIFA World Cup qualification,Entebbe,Uganda,Not Neutral Ground,1,0,0,1,0
43060,2021-10-10,Benin,Tanzania,0.0,1.0,FIFA World Cup qualification,Cotonou,Benin,Not Neutral Ground,0,1,1,0,0
43061,2021-10-10,Madagascar,DR Congo,1.0,0.0,FIFA World Cup qualification,Antananarivo,Madagascar,Not Neutral Ground,1,0,0,1,0
43062,2021-10-10,Bolivia,Peru,1.0,0.0,FIFA World Cup qualification,La Paz,Bolivia,Not Neutral Ground,1,0,0,1,0
43063,2021-10-10,Colombia,Brazil,0.0,0.0,FIFA World Cup qualification,Barranquilla,Colombia,Not Neutral Ground,0,0,0,0,1
43064,2021-10-10,Venezuela,Ecuador,2.0,1.0,FIFA World Cup qualification,Caracas,Venezuela,Not Neutral Ground,1,0,0,1,0
43065,2021-10-10,Argentina,Uruguay,3.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,Not Neutral Ground,1,0,0,1,0
43066,2021-10-10,Chile,Paraguay,2.0,0.0,FIFA World Cup qualification,Santiago,Chile,Not Neutral Ground,1,0,0,1,0
43071,2021-10-11,Belarus,Czech Republic,0.0,2.0,FIFA World Cup qualification,Kazan,Russia,Neutral Ground,0,1,1,0,0
43072,2021-10-11,Estonia,Wales,0.0,1.0,FIFA World Cup qualification,Tallinn,Estonia,Not Neutral Ground,0,1,1,0,0
43073,2021-10-11,Netherlands,Gibraltar,6.0,0.0,FIFA World Cup qualification,Rotterdam,Netherlands,Not Neutral Ground,1,0,0,1,0
43074,2021-10-11,Norway,Montenegro,2.0,0.0,FIFA World Cup qualification,Oslo,Norway,Not Neutral Ground,1,0,0,1,0
43075,2021-10-11,Latvia,Turkey,1.0,2.0,FIFA World Cup qualification,Riga,Latvia,Not Neutral Ground,0,1,1,0,0
43076,2021-10-11,Cyprus,Malta,2.0,2.0,FIFA World Cup qualification,Larnaca,Cyprus,Not Neutral Ground,0,0,0,0,1
43077,2021-10-11,Croatia,Slovakia,2.0,2.0,FIFA World Cup qualification,Osijek,Croatia,Not Neutral Ground,0,0,0,0,1
43078,2021-10-11,Slovenia,Russia,1.0,2.0,FIFA World Cup qualification,Maribor,Slovenia,Not Neutral Ground,0,1,1,0,0
43079,2021-10-11,Iceland,Liechtenstein,4.0,0.0,FIFA World Cup qualification,Reykjavík,Iceland,Not Neutral Ground,1,0,0,1,0
43080,2021-10-11,North Macedonia,Germany,0.0,4.0,FIFA World Cup qualification,Skopje,North Macedonia,Not Neutral Ground,0,1,1,0,0
43081,2021-10-11,Romania,Armenia,1.0,0.0,FIFA World Cup qualification,Bucharest,Romania,Not Neutral Ground,1,0,0,1,0
43082,2021-10-11,Burkina Faso,Djibouti,2.0,0.0,FIFA World Cup qualification,Marrakech,Morocco,Neutral Ground,1,0,0,1,0
43083,2021-10-11,Mozambique,Cameroon,0.0,1.0,FIFA World Cup qualification,Tangier,Morocco,Neutral Ground,0,1,1,0,0
43084,2021-10-11,Ivory Coast,Malawi,2.0,1.0,FIFA World Cup qualification,Cotonou,Benin,Neutral Ground,1,0,0,1,0
43085,2021-10-11,Gabon,Angola,2.0,0.0,FIFA World Cup qualification,Franceville,Gabon,Not Neutral Ground,1,0,0,1,0
43086,2021-10-11,Libya,Egypt,0.0,3.0,FIFA World Cup qualification,Benina,Libya,Not Neutral Ground,0,1,1,0,0
43088,2021-10-12,Iran,South Korea,1.0,1.0,FIFA World Cup qualification,Tehran,Iran,Not Neutral Ground,0,0,0,0,1
43089,2021-10-12,Syria,Lebanon,2.0,3.0,FIFA World Cup qualification,Amman,Jordan,Neutral Ground,0,1,1,0,0
43090,2021-10-12,United Arab Emirates,Iraq,2.0,2.0,FIFA World Cup qualification,Dubai,United Arab Emirates,Not Neutral Ground,0,0,0,0,1
43091,2021-10-12,Japan,Australia,2.0,1.0,FIFA World Cup qualification,Saitama,Japan,Not Neutral Ground,1,0,0,1,0
43092,2021-10-12,Oman,Vietnam,3.0,1.0,FIFA World Cup qualification,Muscat,Oman,Not Neutral Ground,1,0,0,1,0
43093,2021-10-12,Saudi Arabia,China PR,3.0,2.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,Not Neutral Ground,1,0,0,1,0
43094,2021-10-12,Portugal,Luxembourg,5.0,0.0,FIFA World Cup qualification,Faro-Loulé,Portugal,Not Neutral Ground,1,0,0,1,0
43095,2021-10-12,Serbia,Azerbaijan,3.0,1.0,FIFA World Cup qualification,Belgrade,Serbia,Not Neutral Ground,1,0,0,1,0
43096,2021-10-12,Kosovo,Georgia,1.0,2.0,FIFA World Cup qualification,Pristina,Kosovo,Not Neutral Ground,0,1,1,0,0
43097,2021-10-12,Sweden,Greece,2.0,0.0,FIFA World Cup qualification,Stockholm,Sweden,Not Neutral Ground,1,0,0,1,0
43098,2021-10-12,Bulgaria,Northern Ireland,2.0,1.0,FIFA World Cup qualification,Sofia,Bulgaria,Not Neutral Ground,1,0,0,1,0
43099,2021-10-12,Lithuania,Switzerland,0.0,4.0,FIFA World Cup qualification,Vilnius,Lithuania,Not Neutral Ground,0,1,1,0,0
43100,2021-10-12,Kazakhstan,Finland,0.0,2.0,FIFA World Cup qualification,Nur-Sultan,Kazakhstan,Not Neutral Ground,0,1,1,0,0
43101,2021-10-12,Ukraine,Bosnia and Herzegovina,1.0,1.0,FIFA World Cup qualification,Lviv,Ukraine,Not Neutral Ground,0,0,0,0,1
43102,2021-10-12,Faroe Islands,Scotland,0.0,1.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,Not Neutral Ground,0,1,1,0,0
43103,2021-10-12,Denmark,Austria,1.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,Not Neutral Ground,1,0,0,1,0
43104,2021-10-12,Israel,Moldova,2.0,1.0,FIFA World Cup qualification,Beer Sheva,Israel,Not Neutral Ground,1,0,0,1,0
43105,2021-10-12,England,Hungary,1.0,1.0,FIFA World Cup qualification,London,England,Not Neutral Ground,0,0,0,0,1
43106,2021-10-12,Albania,Poland,0.0,1.0,FIFA World Cup qualification,Tirana,Albania,Not Neutral Ground,0,1,1,0,0
43107,2021-10-12,San Marino,Andorra,0.0,3.0,FIFA World Cup qualification,Serravalle,San Marino,Not Neutral Ground,0,1,1,0,0
43108,2021-10-12,Niger,Algeria,0.0,4.0,FIFA World Cup qualification,Niamey,Niger,Not Neutral Ground,0,1,1,0,0
43109,2021-10-12,Zimbabwe,Ghana,0.0,1.0,FIFA World Cup qualification,Harare,Zimbabwe,Not Neutral Ground,0,1,1,0,0
43110,2021-10-12,South Africa,Ethiopia,1.0,0.0,FIFA World Cup qualification,Johannesburg,South Africa,Not Neutral Ground,1,0,0,1,0
43111,2021-10-12,Namibia,Senegal,1.0,3.0,FIFA World Cup qualification,Johannesburg,South Africa,Neutral Ground,0,1,1,0,0
43112,2021-10-12,Congo,Togo,1.0,2.0,FIFA World Cup qualification,Brazzaville,Congo,Not Neutral Ground,0,1,1,0,0
43113,2021-10-12,Bahrain,New Zealand,0.0,1.0,Friendly,Riffa,Bahrain,Not Neutral Ground,0,1,1,0,0
43114,2021-10-12,Jordan,Uzbekistan,3.0,0.0,Friendly,Amman,Jordan,Not Neutral Ground,1,0,0,1,0
43115,2021-10-12,Republic of Ireland,Qatar,4.0,0.0,Friendly,Dublin,Republic of Ireland,Not Neutral Ground,1,0,0,1,0
43116,2021-10-12,South Sudan,Gambia,1.0,2.0,Friendly,El Jadida,Morocco,Neutral Ground,0,1,1,0,0
43118,2021-10-12,Morocco,Guinea,4.0,1.0,FIFA World Cup qualification,Agadir,Morocco,Not Neutral Ground,1,0,0,1,0
43119,2021-10-13,Honduras,Jamaica,0.0,2.0,FIFA World Cup qualification,San Pedro Sula,Honduras,Not Neutral Ground,0,1,1,0,0
43120,2021-10-13,United States,Costa Rica,2.0,1.0,FIFA World Cup qualification,Columbus,United States,Not Neutral Ground,1,0,0,1,0
43121,2021-10-13,Canada,Panama,4.0,1.0,FIFA World Cup qualification,Toronto,Canada,Not Neutral Ground,1,0,0,1,0
43122,2021-10-13,El Salvador,Mexico,0.0,2.0,FIFA World Cup qualification,San Salvador,El Salvador,Not Neutral Ground,0,1,1,0,0
43125,2021-10-14,Bolivia,Paraguay,4.0,0.0,FIFA World Cup qualification,La Paz,Bolivia,Not Neutral Ground,1,0,0,1,0
43126,2021-10-14,Colombia,Ecuador,0.0,0.0,FIFA World Cup qualification,Barranquilla,Colombia,Not Neutral Ground,0,0,0,0,1
43127,2021-10-14,Argentina,Peru,1.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,Not Neutral Ground,1,0,0,1,0
43128,2021-10-14,Brazil,Uruguay,4.0,1.0,FIFA World Cup qualification,Manaus,Brazil,Not Neutral Ground,1,0,0,1,0
43129,2021-10-14,Chile,Venezuela,3.0,0.0,FIFA World Cup qualification,Santiago,Chile,Not Neutral Ground,1,0,0,1,0
43131,2021-10-27,Mexico,Ecuador,2.0,3.0,Friendly,Charlotte,United States,Neutral Ground,0,1,1,0,0
43132,2021-11-05,El Salvador,Bolivia,0.0,1.0,Friendly,Washington,United States,Neutral Ground,0,1,1,0,0
43134,2021-11-10,Kosovo,Jordan,0.0,2.0,Friendly,Pristina,Kosovo,Not Neutral Ground,0,1,1,0,0
43135,2021-11-10,Nicaragua,Cuba,0.0,3.0,Friendly,Managua,Nicaragua,Not Neutral Ground,0,1,1,0,0
43137,2021-11-11,Czech Republic,Kuwait,7.0,0.0,Friendly,Olomouc,Czech Republic,Not Neutral Ground,1,0,0,1,0
43138,2021-11-11,Kyrgyzstan,Singapore,2.0,1.0,Friendly,Sharjah,United Arab Emirates,Neutral Ground,1,0,0,1,0
43139,2021-11-11,Serbia,Qatar,4.0,0.0,Friendly,Belgrade,Serbia,Not Neutral Ground,1,0,0,1,0
43140,2021-11-11,Ukraine,Bulgaria,1.0,1.0,Friendly,Odessa,Ukraine,Not Neutral Ground,0,0,0,0,1
43141,2021-11-11,Uganda,Kenya,1.0,1.0,FIFA World Cup qualification,Entebbe,Uganda,Not Neutral Ground,0,0,0,0,1
43142,2021-11-11,Rwanda,Mali,0.0,3.0,FIFA World Cup qualification,Kigali,Rwanda,Not Neutral Ground,0,1,1,0,0
43143,2021-11-11,Ethiopia,Ghana,1.0,1.0,FIFA World Cup qualification,Johannesburg,South Africa,Neutral Ground,0,0,0,0,1
43144,2021-11-11,South Africa,Zimbabwe,1.0,0.0,FIFA World Cup qualification,Johannesburg,South Africa,Not Neutral Ground,1,0,0,1,0
